Date,Open,High,Low,Close,Adj Close,Volume
2009-08-06,144.000000,145.500000,140.199997,141.360001,111.255775,16653100
2009-08-07,141.000000,142.600006,137.899994,139.020004,109.414124,14244010
2009-08-10,141.399994,141.509995,136.000000,137.535004,108.245377,13839860
2009-08-11,137.500000,138.789993,136.000000,137.914993,108.544434,10135360
2009-08-12,136.500000,141.199997,135.500000,140.625000,110.677307,9196410
2009-08-13,143.490005,143.490005,140.524994,142.455002,112.117592,10265640
2009-08-14,144.899994,144.899994,141.100006,142.729996,112.334030,6128200
2009-08-17,140.899994,142.074997,139.500000,140.619995,110.673370,13490650
2009-08-18,140.100006,145.490005,140.100006,144.089996,113.404404,12637250
2009-08-19,144.095001,145.970001,141.100006,144.975006,114.100937,11001730
2009-08-20,145.899994,149.000000,145.500000,148.005005,116.485664,7238800
2009-08-21,147.899994,148.500000,144.535004,146.595001,115.375931,10416970
2009-08-24,149.800003,150.179993,146.699997,148.464996,116.847687,6370940
2009-08-25,146.850006,149.899994,146.050003,148.695007,117.028709,4774490
2009-08-26,149.800003,151.869995,145.005005,146.059998,114.954857,6553420
2009-08-27,145.000000,146.199997,144.399994,145.699997,114.671555,7419020
2009-08-28,145.500000,146.500000,143.500000,145.774994,114.730553,4587910
2009-08-31,143.500000,148.304993,143.500000,147.100006,115.773376,6597470
2009-09-01,148.005005,148.684998,142.779999,144.610001,113.813652,6157040
2009-09-02,143.205002,145.184998,142.535004,143.875000,113.235191,3171370
2009-09-03,144.500000,144.800003,142.500000,143.539993,112.971527,5029830
2009-09-04,143.500000,146.000000,142.500000,145.425003,114.455101,5333860
2009-09-07,146.005005,147.600006,144.820007,146.740005,115.490051,7618340
2009-09-08,147.464996,148.195007,145.000000,145.684998,114.659729,7411310
2009-09-09,146.479996,148.199997,145.559998,147.544998,116.123619,13553000
2009-09-10,149.000000,150.300003,148.000000,148.554993,116.918518,8887250
2009-09-11,149.000000,149.610001,146.460007,149.125000,117.367134,7215440
2009-09-14,149.125000,150.399994,148.399994,149.380005,117.567841,6227390
2009-09-15,149.500000,151.824997,149.214996,151.425003,119.177315,10878400
2009-09-16,153.000000,153.505005,150.570007,151.679993,119.377998,11578720
2009-09-17,152.729996,153.899994,152.070007,153.490005,120.802551,12056100
2009-09-18,153.600006,153.770004,151.100006,152.445007,119.980118,4114790
2009-09-22,152.000000,155.000000,151.600006,154.634995,121.703697,6725810
2009-09-23,155.500000,159.889999,153.149994,156.960007,123.533585,13065700
2009-09-24,154.595001,163.669998,154.595001,162.380005,127.799355,22225260
2009-09-25,160.279999,162.425003,159.199997,160.854996,126.599106,5618820
2009-09-29,162.399994,163.479996,160.110001,161.134995,126.819473,3887000
2009-09-30,161.600006,166.000000,160.419998,165.050003,129.900711,11988620
2009-10-01,164.000000,166.839996,162.024994,164.429993,129.412750,8647990
2009-10-05,162.100006,164.500000,161.699997,163.404999,128.606033,5484940
2009-10-06,165.899994,166.490005,160.490005,165.964996,130.620865,5753640
2009-10-07,167.399994,171.000000,167.000000,167.770004,132.041473,10843330
2009-10-08,166.000000,169.490005,164.994995,168.735001,132.800980,8404940
2009-10-09,166.000000,169.000000,166.000000,167.565002,131.880127,4504800
2009-10-12,166.300003,171.000000,164.500000,170.225006,133.973663,7800690
2009-10-13,338.390015,338.390015,338.390015,338.390015,266.325989,0
2009-10-14,170.500000,172.899994,168.615005,170.220001,133.969711,7821210
2009-10-15,171.035004,173.500000,169.410004,172.229996,135.551666,9386160
2009-10-16,173.199997,173.880005,171.235001,171.964996,135.343094,8259850
2009-10-20,168.264999,172.000000,168.000000,169.130005,133.111847,4694190
2009-10-21,166.000000,170.205002,165.085007,166.110001,130.735001,6423760
2009-10-22,164.100006,167.699997,164.000000,166.600006,131.120636,3789870
2009-10-23,167.500000,169.899994,166.119995,169.190002,133.159073,3788490
2009-10-26,167.100006,169.699997,166.500000,169.289993,133.237778,4082410
2009-10-27,166.000000,170.000000,166.000000,167.009995,131.443314,9577570
2009-10-28,166.000000,166.979996,160.514999,161.955002,127.464844,6660450
2009-10-29,160.500000,163.940002,157.024994,161.320007,126.965073,10245440
2009-10-30,162.199997,168.800003,160.550003,162.070007,127.555359,7646190
2009-11-03,161.679993,163.949997,158.399994,160.050003,125.965546,4751260
2009-11-04,160.500000,164.699997,158.134995,162.395004,127.811150,6275230
2009-11-05,161.979996,163.779999,158.699997,162.335007,127.763916,9871450
2009-11-06,163.500000,165.350006,162.199997,164.000000,129.074356,5739060
2009-11-09,164.100006,171.000000,164.000000,170.744995,134.382919,8736220
2009-11-10,170.035004,174.190002,169.169998,170.345001,134.068100,9364350
2009-11-11,167.539993,174.000000,167.539993,173.585007,136.618103,7595900
2009-11-12,172.865005,174.199997,170.759995,171.654999,135.099106,7844950
2009-11-13,170.554993,174.100006,170.554993,172.225006,135.547745,8622910
2009-11-16,172.294998,174.979996,171.899994,172.360001,135.653976,6065560
2009-11-17,174.485001,175.695007,170.130005,174.964996,137.704224,7006900
2009-11-18,171.175003,175.500000,171.175003,174.960007,137.700302,9465300
2009-11-19,174.800003,174.800003,170.399994,171.955002,135.335220,5941120
2009-11-20,170.899994,176.149994,170.899994,175.399994,138.046585,7653960
2009-11-23,173.529999,178.000000,173.529999,176.544998,138.947708,5873220
2009-11-24,175.000000,178.000000,174.009995,177.690002,139.848892,4401650
2009-11-25,175.134995,180.899994,175.134995,180.270004,141.879456,7874790
2009-11-26,175.000000,181.000000,175.000000,176.119995,138.613235,8028820
2009-11-27,174.199997,176.369995,168.235001,175.035004,137.759308,7487760
2009-11-30,176.500000,178.699997,174.225006,176.625000,139.010712,8755640
2009-12-01,177.970001,179.899994,175.000000,178.970001,140.856308,5487530
2009-12-02,178.009995,181.350006,177.625000,180.710007,142.225754,11851660
2009-12-03,178.854996,182.399994,178.854996,180.695007,142.213943,4876470
2009-12-04,178.615005,180.100006,177.509995,178.955002,140.844498,3389280
2009-12-07,179.000000,180.770004,178.494995,179.735001,141.458405,4551060
2009-12-08,178.699997,183.899994,177.240005,183.324997,144.283890,6830640
2009-12-09,180.565002,183.479996,179.149994,180.434998,142.009323,8034370
2009-12-10,179.134995,180.500000,177.235001,178.509995,140.494278,6116960
2009-12-11,178.884995,179.899994,176.309998,178.514999,140.498215,5976600
2009-12-14,178.470001,180.000000,174.899994,175.729996,138.306290,8071120
2009-12-15,173.654999,176.699997,169.000000,170.080002,133.859528,8543180
2009-12-16,167.660004,170.884995,167.500000,169.335007,133.273178,8580920
2009-12-17,168.000000,169.699997,166.699997,167.149994,131.553513,6597670
2009-12-18,165.139999,167.320007,164.684998,166.410004,130.971085,6281780
2009-12-21,166.410004,167.119995,164.705002,165.274994,130.077835,8594430
2009-12-22,166.000000,166.720001,164.210007,164.654999,129.589844,6274310
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,170.000000,172.850006,169.255005,170.570007,134.245209,3050490
2010-01-05,171.000000,172.500000,170.500000,170.720001,134.363205,8386600
2010-01-06,171.399994,172.000000,168.809998,170.835007,134.453751,6639840
2010-01-07,176.839996,176.839996,170.160004,171.279999,134.803970,6123980
2010-01-08,171.199997,172.339996,170.100006,171.505005,134.981079,7085900
2010-01-11,174.865005,174.865005,170.250000,170.815002,134.438019,13766610
2010-01-12,170.800003,171.179993,167.860001,169.520004,133.418777,4907050
2010-01-13,168.494995,169.479996,166.554993,168.929993,132.954422,10346750
2010-01-14,171.000000,171.380005,167.000000,168.380005,132.521545,10172640
2010-01-15,169.839996,169.899994,167.100006,169.414993,133.336151,11581730
2010-01-18,169.000000,177.800003,168.210007,176.664993,139.042145,23501460
2010-01-19,176.500000,178.880005,175.289993,177.919998,140.029907,16664220
2010-01-20,178.500000,179.000000,174.300003,175.610001,138.211838,13652110
2010-01-21,176.089996,176.089996,170.509995,171.164993,134.713470,12523470
2010-01-22,169.600006,170.000000,165.399994,167.710007,131.994247,9473700
2010-01-25,166.000000,167.789993,163.130005,165.669998,130.388687,6028790
2010-01-27,166.110001,166.110001,158.690002,159.720001,125.705803,12107790
2010-01-28,161.000000,161.899994,157.679993,159.324997,125.394897,17432230
2010-01-29,158.000000,163.699997,155.250000,163.104996,128.369949,16435170
2010-02-01,162.800003,162.800003,158.500000,159.975006,125.906509,7517330
2010-02-02,160.699997,161.490005,157.199997,157.910004,124.281288,10334700
2010-02-03,160.000000,163.240005,157.800003,162.274994,127.716698,7727670
2010-02-04,161.800003,162.490005,158.550003,161.675003,127.244476,8605240
2010-02-05,159.800003,159.800003,156.500000,157.335007,123.828743,9346940
2010-02-06,null,null,null,null,null,null
2010-02-08,158.500000,158.884995,154.899994,156.740005,123.360428,7590600
2010-02-09,156.679993,157.789993,155.149994,157.164993,123.694908,11973750
2010-02-10,157.500000,161.744995,156.399994,159.354996,125.418541,13866680
2010-02-11,160.399994,163.300003,159.000000,159.800003,125.768776,7269690
2010-02-15,159.699997,161.970001,158.250000,161.380005,127.012276,4802490
2010-02-16,160.500000,162.270004,159.000000,160.639999,126.429878,7174850
2010-02-17,161.800003,166.095001,161.490005,165.595001,130.329666,12398340
2010-02-18,166.490005,169.000000,165.074997,168.375000,132.517624,10004420
2010-02-19,167.000000,170.000000,165.610001,169.389999,133.316467,7345990
2010-02-22,170.100006,171.970001,169.000000,169.660004,133.528961,6640170
2010-02-23,168.505005,170.884995,168.235001,170.100006,133.875275,6472890
2010-02-24,169.000000,171.000000,168.750000,170.050003,133.835922,5605690
2010-02-25,170.100006,170.399994,168.199997,169.104996,133.092194,5836970
2010-02-26,169.000000,173.475006,168.000000,170.479996,134.174347,9351030
2010-03-02,172.399994,175.600006,170.600006,174.494995,137.334305,7714650
2010-03-03,174.255005,178.100006,174.255005,177.664993,139.829193,11147960
2010-03-04,177.500000,178.699997,175.309998,178.115005,140.183365,13514420
2010-03-05,178.554993,179.500000,177.100006,178.399994,140.407669,10449650
2010-03-08,181.000000,181.000000,177.289993,178.419998,140.423447,7372960
2010-03-09,177.500000,181.500000,177.500000,181.119995,142.548431,12397690
2010-03-10,181.199997,181.990005,172.990005,181.445007,142.804230,14960560
2010-03-11,181.600006,183.500000,180.309998,182.695007,143.788010,7745230
2010-03-12,182.699997,183.039993,178.634995,180.125000,141.765320,7472440
